Customer,Time of arrival,Number of people at arrival,Number of people currently in queue at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
485,7010.53,2,0,125,4,7010.53,7035.91,0,
486,7060.38,1,0,130,4,7060.38,7086.22,0,
487,7075.74,2,0,131,4,7075.74,7086.4,0,
488,7094.63,1,0,133,4,7094.63,7131.89,0,
489,7098.28,2,0,133,4,7098.28,7120.38,0,
490,7100.64,3,0,134,4,7100.64,7128.67,0,
491,7150.97,1,0,139,4,7150.97,7205.05,0,
492,7170.75,2,0,141,4,7170.75,7208.81,0,
493,7191.34,3,0,143,4,7191.34,7212.79,0,
494,7195.28,4,1,143,4,7205.05,7213.19,9.76221,
495,7321.76,1,0,12,5,7321.76,7356.1,0,
496,7387.33,1,0,18,5,7387.33,7408.7,0,
497,7438.97,1,0,23,5,7438.97,7479.01,0,
498,7515.87,1,0,31,5,7515.87,7522.82,0,
499,7561.29,1,0,36,5,7561.29,7568.64,0,
500,7569.75,1,0,36,5,7569.75,7580.48,0,
501,7575.93,2,1,37,5,7580.48,7591.26,4.5459,
502,7598.36,1,0,39,5,7598.36,7607.8,0,
503,7604.22,2,1,40,5,7607.8,7619.58,3.57422,
504,7622.88,1,0,42,5,7622.88,7631.93,0,
505,7671.57,1,0,47,5,7671.57,7677.34,0,
506,7673.93,2,0,47,5,7673.93,7683.66,0,
507,7679.99,2,0,47,5,7679.99,7687.18,0,
508,7682.86,3,1,48,5,7683.66,7696.6,0.797363,
509,7689.55,2,0,48,5,7689.55,7696.33,0,
510,7691.91,3,1,49,5,7696.33,7706.38,4.41992,
511,7696.03,4,2,49,5,7696.6,7705.58,0.571777,
512,7699.33,3,1,49,5,7705.58,7717.76,6.25195,
513,7700.84,4,2,50,5,7706.38,7714.61,5.5415,
514,7702.77,5,3,50,5,7714.61,7719.03,11.8472,
515,7707.75,4,2,50,5,7717.76,7727.8,10.0068,
516,7707.93,5,3,50,5,7719.03,7730.02,11.0977,
517,7716.49,5,3,51,5,7727.8,7738.71,11.3027,
518,7721.29,4,2,52,5,7730.02,7740.19,8.73486,
519,7723.08,5,3,52,5,7738.71,7748.17,15.6333,
520,7726.1,6,4,52,5,7740.19,7749.41,14.0903,
521,7726.73,7,5,52,5,7748.17,7761.8,21.4399,
522,7730.49,6,4,53,5,7749.41,7760.04,18.9219,
523,7731.75,7,5,53,5,7760.04,7769.61,28.2832,
524,7734.37,8,6,53,5,7761.8,7771.36,27.439,
525,7746.87,7,5,54,5,7769.61,7777.39,22.7388,
526,7765.6,4,2,56,5,7771.36,7781.98,5.75488,
527,7771.33,4,2,57,5,7777.39,7790.99,6.05957,
528,7774.33,4,2,57,5,7781.98,7786.98,7.64648,
529,7775.12,5,3,57,5,7786.98,7797.65,11.8618,
530,7788.84,3,1,58,5,7790.99,7796.29,2.15039,
531,7808.7,1,0,60,5,7808.7,7824.38,0,
532,7808.92,2,0,60,5,7808.92,7847.02,0,
533,7816.57,3,0,61,5,7816.57,7832.91,0,
534,7818.9,4,1,61,5,7821.38,7836.28,2.4751,
535,7821.38,5,1,62,5,7824.38,7852.14,3.00146,
536,7830.3,5,1,63,5,7832.91,7861.23,2.60303,
537,7844.36,4,0,64,5,7844.36,7874.88,0,
538,7854.23,3,0,65,5,7854.23,7885.93,0,
539,7856.89,4,0,65,5,7856.89,7891.88,0,
540,7864.32,4,0,66,5,7864.32,7884.26,0,
541,7866.52,5,1,66,5,7874.88,7897.74,8.35889,
542,7876.83,5,1,67,5,7884.26,7913.83,7.4248,
543,7883.54,6,2,68,5,7885.93,7910.42,2.39209,
544,7891.39,5,1,69,5,7891.88,7899.9,0.491699,
545,7899.26,4,0,69,5,7899.26,7942.02,0,
546,7904.46,4,0,70,5,7904.46,7920.17,0,
547,7942.91,1,0,74,5,7942.91,7975.67,0,
548,7948.55,2,0,74,5,7948.55,7976.33,0,
549,7952.72,3,0,75,5,7952.72,7982.89,0,
550,7963.64,4,0,76,5,7963.64,7985.37,0,
551,7986.22,1,0,78,5,7986.22,8001.52,0,
552,7993.38,2,0,79,5,7993.38,8026.23,0,
553,7994.84,3,0,79,5,7994.84,8029.61,0,
554,7996.89,4,0,79,5,7996.89,8032.72,0,
555,8066.49,1,0,86,5,8066.49,8084.8,0,
556,8068.82,2,0,86,5,8068.82,8115.7,0,
557,8079.44,3,0,87,5,8079.44,8118.43,0,
558,8081.5,4,0,88,5,8081.5,8101.05,0,
559,8084.93,4,0,88,5,8084.93,8121.57,0,
560,8101.42,4,0,90,5,8101.42,8148.36,0,
561,8101.51,5,0,90,5,8101.51,8117.93,0,
562,8104.4,6,1,90,5,8115.7,8134.28,11.3022,
563,8130.52,3,0,93,5,8130.52,8160.49,0,
564,8172.01,1,0,97,5,8172.01,8203.43,0,
565,8172.88,2,0,97,5,8172.88,8194.23,0,
566,8179.67,3,0,97,5,8179.67,8202.71,0,
567,8193.87,4,0,99,5,8193.87,8196.31,0,
568,8194.06,5,0,99,5,8194.06,8230.14,0,
569,8198.33,4,0,99,5,8198.33,8230.94,0,
570,8212.61,3,0,101,5,8212.61,8227.68,0,
571,8224.08,4,0,102,5,8224.08,8261.46,0,
572,8248.02,2,0,104,5,8248.02,8272.45,0,
573,8250.67,3,0,105,5,8250.67,8287.32,0,
574,8257.13,4,0,105,5,8257.13,8289.54,0,
575,8266.84,4,0,106,5,8266.84,8292.81,0,
576,8277.67,4,0,107,5,8277.67,8293.39,0,
577,8280.08,5,0,108,5,8280.08,8330.64,0,
578,8282.26,6,1,108,5,8287.32,8310.82,5.05859,
579,8292.35,5,0,109,5,8292.35,8329.16,0,
580,8293.98,4,0,109,5,8293.98,8325.3,0,
581,8310,5,0,111,5,8310,8331,0,
582,8314.91,5,0,111,5,8314.91,8330.15,0,
583,8328.24,5,1,112,5,8329.16,8354.55,0.919922,
584,8359.24,1,0,115,5,8359.24,8383.05,0,
585,8365.25,2,0,116,5,8365.25,8395.87,0,
586,8373.83,3,0,117,5,8373.83,8408.43,0,
587,8391.34,3,0,119,5,8391.34,8409.21,0,
588,8394.94,4,0,119,5,8394.94,8424.36,0,
589,8434.55,1,0,123,5,8434.55,8459.07,0,
590,8445.82,2,0,124,5,8445.82,8459.66,0,
591,8469.82,1,0,126,5,8469.82,8494.79,0,
592,8472.47,2,0,127,5,8472.47,8493.56,0,
593,8514.47,1,0,131,5,8514.47,8547.73,0,
594,8514.99,2,0,131,5,8514.99,8548.08,0,
595,8546.43,3,0,134,5,8546.43,8583.9,0,
596,8559.71,2,0,135,5,8559.71,8582.11,0,
597,8568.71,3,0,136,5,8568.71,8578.82,0,
598,8587.22,1,0,138,5,8587.22,8614.48,0,
599,8630.44,1,0,143,5,8630.44,8666.25,0,
600,8694.07,1,0,5,6,8694.07,8740.1,0,
601,8713.88,2,0,7,6,8713.88,8735.85,0,
602,8719.32,3,1,7,6,8735.85,8753.5,16.5371,
603,8727.19,4,2,8,6,8740.1,8769.89,12.915,
604,8828.7,1,0,18,6,8828.7,8864.22,0,
605,8888.67,1,0,24,6,8888.67,8916.58,0,
606,8923.04,1,0,28,6,8923.04,8950.46,0,
607,8927.28,2,1,28,6,8950.46,8959.53,23.1787,
608,8987.79,1,0,34,6,8987.79,8997.44,0,
609,8999.14,1,0,35,6,8999.14,9012.62,0,
610,9005.68,2,1,36,6,9012.62,9023.72,6.94043,
611,9006.75,3,2,36,6,9023.72,9033.01,16.9668,
612,9024.24,2,1,38,6,9033.01,9046.01,8.77051,
613,9037.2,2,1,39,6,9046.01,9059.03,8.81543,
614,9045.92,3,2,40,6,9059.03,9070.14,13.1045,
615,9047.6,3,2,40,6,9070.14,9081.05,22.5469,
616,9079.99,2,1,43,6,9081.05,9092.31,1.05957,
617,9113.06,1,0,47,6,9113.06,9122.23,0,
618,9123.26,1,0,48,6,9123.26,9131.18,0,
619,9149.98,1,0,50,6,9149.98,9163.04,0,
620,9165.94,1,0,52,6,9165.94,9172.91,0,
621,9176.45,1,0,53,6,9176.45,9188.27,0,
622,9177.51,2,0,53,6,9177.51,9189.23,0,
623,9177.7,3,1,53,6,9188.27,9198.74,10.5664,
624,9196.57,2,0,55,6,9196.57,9208.61,0,
625,9200.38,2,0,56,6,9200.38,9212.26,0,
626,9207.84,3,1,56,6,9208.61,9219.15,0.765625,
627,9210.39,3,1,57,6,9212.26,9223.48,1.87402,
628,9211.75,4,2,57,6,9219.15,9230.54,7.39844,
629,9213.24,4,2,57,6,9223.48,9233.73,10.2373,
630,9227.43,3,1,58,6,9230.54,9241.26,3.10449,
631,9227.89,4,2,58,6,9233.73,9242.95,5.83496,
632,9236.89,3,1,59,6,9241.26,9289.72,4.36914,
633,9245.47,2,0,60,6,9245.47,9273.54,0,
634,9248.5,3,0,60,6,9248.5,9281.49,0,
635,9251.81,4,1,61,6,9269.91,9293.01,18.0928,
636,9253.1,5,2,61,6,9273.54,9322.86,20.4375,
637,9269.91,6,2,62,6,9281.49,9313.54,11.5791,
638,9277.61,6,2,63,6,9289.72,9325.42,12.1123,
639,9280,7,3,64,6,9293.01,9313.36,13.0068,
640,9282.45,7,3,64,6,9313.36,9355.2,30.9082,
641,9288.8,8,4,64,6,9313.54,9369.18,24.7354,
642,9289.26,9,5,64,6,9322.86,9349.71,33.5967,
643,9310.51,8,4,67,6,9325.42,9347.58,14.9092,
644,9318.05,7,3,67,6,9347.58,9365.83,29.5312,
645,9322.73,8,4,68,6,9349.71,9377.87,26.9756,
646,9354.23,5,1,71,6,9355.2,9380.07,0.96582,
647,9375.48,3,0,73,6,9375.48,9399.6,0,
648,9392.64,2,0,75,6,9392.64,9422.76,0,
649,9409.66,2,0,76,6,9409.66,9446.22,0,
650,9410.4,3,0,77,6,9410.4,9442.3,0,
651,9434.64,3,0,79,6,9434.64,9458.43,0,
652,9444.77,3,0,80,6,9444.77,9471.85,0,
653,9449.5,3,0,80,6,9449.5,9475.61,0,
654,9451.45,4,0,81,6,9451.45,9477.08,0,
655,9453.75,5,1,81,6,9458.43,9486.62,4.67969,
656,9455.41,6,2,81,6,9471.85,9491.19,16.4414,
657,9460.24,6,2,82,6,9475.61,9505.23,15.3691,
658,9460.58,7,3,82,6,9477.08,9507.79,16.5029,
659,9475.63,6,2,83,6,9486.62,9514.13,10.9863,
660,9477.59,6,2,83,6,9491.19,9519.7,13.5967,
661,9478.23,7,3,83,6,9505.23,9529.47,26.999,
662,9480.87,8,4,84,6,9507.79,9543.33,26.9199,
663,9482.91,9,5,84,6,9511.56,9523.08,28.6475,
664,9486,10,6,84,6,9514.13,9543,28.1279,
665,9495.56,9,5,85,6,9519.7,9542.11,24.1396,
666,9505.5,9,5,86,6,9523.08,9558.51,17.5781,
667,9511.56,9,4,87,6,9529.47,9537.66,17.9121,
668,9520.05,8,3,88,6,9537.66,9545.54,17.6152,
669,9529.34,8,3,88,6,9542.11,9588.37,12.7637,
670,9532.86,8,3,89,6,9543,9596.39,10.1348,
671,9541.92,8,3,90,6,9543.33,9581.98,1.41406,
672,9542.98,8,3,90,6,9545.54,9576.16,2.55469,
673,9547.22,6,1,90,6,9558.51,9578.23,11.2881,
674,9551.94,7,2,91,6,9576.16,9606.23,24.2188,
675,9579.5,5,0,93,6,9579.5,9633.19,0,
676,9584.79,5,0,94,6,9584.79,9618.95,0,
677,9596.66,4,0,95,6,9596.66,9617.54,0,
678,9634.65,1,0,99,6,9634.65,9677.71,0,
679,9635.59,2,0,99,6,9635.59,9654.44,0,
680,9645.18,3,0,100,6,9645.18,9675.89,0,
681,9657.84,3,0,101,6,9657.84,9687.01,0,
682,9662.05,4,0,102,6,9662.05,9689.84,0,
683,9671.16,5,0,103,6,9671.16,9685.76,0,
684,9681.4,4,0,104,6,9681.4,9701.19,0,
685,9686.57,4,0,104,6,9686.57,9704.46,0,
686,9695.73,3,0,105,6,9695.73,9719.94,0,
687,9716.9,2,0,107,6,9716.9,9750.4,0,
688,9741.44,2,0,110,6,9741.44,9770.34,0,
689,9754.57,2,0,111,6,9754.57,9791.52,0,
690,9764.32,3,0,112,6,9764.32,9790.8,0,
691,9828.64,1,0,118,6,9828.64,9838.13,0,
692,9837.21,2,0,119,6,9837.21,9863.12,0,
693,9841.42,2,0,120,6,9841.42,9876.86,0,
694,9848.09,3,0,120,6,9848.09,9880.31,0,
695,9864.59,3,0,122,6,9864.59,9884.6,0,
696,9880.92,2,0,124,6,9880.92,9905.51,0,
697,9962.47,1,0,132,6,9962.47,9984.68,0,
698,10014.3,1,0,137,6,10014.3,10059,0,
699,10016.7,2,0,137,6,10016.7,10053.8,0,
700,10022.2,3,0,138,6,10022.2,10050.5,0,
701,10029.4,4,1,138,6,10050.5,10067.3,21.0977,
702,10029.7,5,2,138,6,10053.8,10063.6,24.0576,
703,10072.4,1,0,143,6,10072.4,10093.6,0,
704,10077.9,2,0,143,6,10077.9,10096.9,0,
705,10127.2,1,0,4,7,10127.2,10168.8,0,
706,10152.5,2,0,7,7,10152.5,10165.6,0,
707,10164.9,3,1,8,7,10165.6,10182.4,0.649414,
708,10224.2,1,0,14,7,10224.2,10263.1,0,
709,10225.5,2,1,14,7,10263.1,10288.8,37.5967,
710,10233.9,3,2,15,7,10288.8,10324.2,54.8857,
711,10299.9,2,1,21,7,10324.2,10327.3,24.3154,
712,10359.3,1,0,27,7,10359.3,10383,0,
713,10393,1,0,31,7,10393,10407.8,0,
714,10397.6,2,1,31,7,10407.8,10415.3,10.1855,
715,10421.4,1,0,34,7,10421.4,10431.8,0,
716,10434.7,1,0,35,7,10434.7,10440.9,0,
717,10458.8,1,0,37,7,10458.8,10468.7,0,
718,10461.6,2,1,38,7,10468.7,10479.7,7.01465,
719,10491.7,1,0,41,7,10491.7,10504,0,
720,10498.4,2,1,41,7,10504,10514.5,5.58887,
721,10501.8,3,2,42,7,10514.5,10527,12.7363,
722,10510.6,3,2,43,7,10527,10538.2,16.4131,
723,10533.6,2,0,45,7,10533.6,10546.3,0,
724,10545.2,2,0,46,7,10545.2,10555,0,
725,10558.5,1,0,47,7,10558.5,10567.2,0,
726,10560.5,2,0,48,7,10560.5,10573.5,0,
727,10562.7,3,1,48,7,10567.2,10575,4.53516,
728,10571,3,1,49,7,10573.5,10580.6,2.57422,
729,10588.6,1,0,50,7,10588.6,10598.3,0,
730,10588.8,2,0,50,7,10588.8,10601.1,0,
731,10608.9,1,0,52,7,10608.9,10622.8,0,
732,10619.2,2,0,53,7,10619.2,10627.9,0,
733,10641.5,1,0,56,7,10641.5,10654.6,0,
734,10643.8,2,0,56,7,10643.8,10650.6,0,
735,10666.1,1,0,58,7,10666.1,10675.2,0,
736,10674.3,2,0,59,7,10674.3,10683.4,0,
737,10676.4,2,0,59,7,10676.4,10686.2,0,
738,10679.9,3,1,59,7,10683.4,10703.9,3.50195,
739,10690.9,2,0,61,7,10690.9,10724.9,0,
740,10699.5,3,0,61,7,10699.5,10733.5,0,
741,10701.4,4,0,62,7,10701.4,10731.1,0,
742,10709.5,4,0,62,7,10709.5,10732.6,0,
743,10719.1,5,1,63,7,10724.9,10758.3,5.81934,
744,10722.7,6,2,64,7,10731.1,10768.3,8.38672,
745,10725.6,6,2,64,7,10732.6,10759.3,7.00586,
746,10751.9,4,0,67,7,10751.9,10782.5,0,
747,10757.6,5,1,67,7,10758.3,10791.2,0.705078,
748,10772.1,3,0,69,7,10772.1,10794.4,0,
749,10776.4,4,0,69,7,10776.4,10801.1,0,
750,10787.8,4,0,70,7,10787.8,10812.4,0,
751,10790.6,5,1,71,7,10791.2,10803.5,0.532227,
752,10807.2,2,0,72,7,10807.2,10830.8,0,
753,10813.6,2,0,73,7,10813.6,10826.1,0,
754,10816.6,3,0,73,7,10816.6,10841.8,0,
755,10817.8,4,0,73,7,10817.8,10853.6,0,
756,10818.2,5,1,73,7,10826.1,10869.4,7.8916,
757,10819.6,6,2,73,7,10830.8,10854.2,11.2207,
758,10822.9,7,3,74,7,10841.8,10881.5,18.8535,
759,10837.2,6,2,75,7,10853.6,10887.7,16.3945,
760,10838.2,7,3,75,7,10854.2,10892.8,16.0273,
761,10842,7,3,76,7,10869.4,10889.3,27.3975,
762,10860.8,6,2,78,7,10881.5,10908.6,20.7637,
763,10871.7,6,2,79,7,10887.7,10926.6,16.0156,
764,10877,7,3,79,7,10889.3,10924.1,12.2705,
765,10879.7,8,4,79,7,10892.8,10916.3,13.0283,
766,10896.4,5,1,81,7,10908.6,10951.6,12.1924,
767,10904.7,6,2,82,7,10916.3,10955.7,11.5703,
768,10913.2,6,2,83,7,10924.1,10949.5,10.9561,
769,10932.9,4,0,85,7,10932.9,10958.9,0,
770,10942.6,5,1,86,7,10949.5,10984.6,6.86133,
771,10960,2,0,87,7,10960,10993.5,0,
772,10971,3,0,89,7,10971,11009.5,0,
773,11010.4,1,0,93,7,11010.4,11027.5,0,
774,11018.7,2,0,93,7,11018.7,11039.5,0,
775,11019.6,3,0,93,7,11019.6,11051.6,0,
776,11026,4,0,94,7,11026,11042,0,
777,11030.4,4,0,95,7,11030.4,11060,0,
778,11042.3,3,0,96,7,11042.3,11070,0,
779,11056.7,3,0,97,7,11056.7,11069.8,0,
780,11071.1,1,0,99,7,11071.1,11113.1,0,
781,11076.2,2,0,99,7,11076.2,11111.1,0,
782,11078,3,0,99,7,11078,11100.2,0,
783,11078.8,4,0,99,7,11078.8,11092.1,0,
784,11095.9,4,0,101,7,11095.9,11125.8,0,
785,11117.1,2,0,103,7,11117.1,11123.6,0,
786,11130.7,1,0,105,7,11130.7,11167.1,0,
787,11141,2,0,106,7,11141,11157.2,0,
788,11153.7,3,0,107,7,11153.7,11185.6,0,
789,11155.1,4,0,107,7,11155.1,11181.5,0,
790,11173.6,3,0,109,7,11173.6,11197.9,0,
791,11178.8,4,0,109,7,11178.8,11207.1,0,
792,11193.8,3,0,111,7,11193.8,11207.6,0,
793,11196.6,4,0,111,7,11196.6,11229.4,0,
794,11208,2,0,112,7,11208,11231.6,0,
795,11233.1,1,0,115,7,11233.1,11262.8,0,
796,11272.3,1,0,119,7,11272.3,11310.2,0,
797,11285.2,2,0,120,7,11285.2,11328.6,0,
798,11295.9,3,0,121,7,11295.9,11332.1,0,
799,11321.3,3,0,124,7,11321.3,11369,0,
800,11373,1,0,129,7,11373,11384.3,0,
801,11378.6,2,0,129,7,11378.6,11420.9,0,
802,11424.3,1,0,134,7,11424.3,11453.7,0,
803,11432.3,2,0,135,7,11432.3,11463.1,0,
804,11477.7,1,0,139,7,11477.7,11519.6,0,
805,11556.1,1,0,3,8,11556.1,11579.1,0,
806,11572.6,2,0,5,8,11572.6,11601.7,0,
807,11606.7,1,0,8,8,11606.7,11643.6,0,
808,11626.7,2,0,10,8,11626.7,11656.1,0,
809,11703,1,0,18,8,11703,11737.9,0,
810,11733.5,2,1,21,8,11737.9,11764.1,4.41211,
811,11745.7,2,1,22,8,11764.1,11791.4,18.4121,
812,11790.7,2,1,27,8,11791.4,11815.1,0.701172,
813,11862.3,1,0,34,8,11862.3,11871.8,0,
814,11884.4,1,0,36,8,11884.4,11895.4,0,
815,11885.5,2,1,36,8,11895.4,11903.1,9.93848,
816,11905,1,0,38,8,11905,11914.3,0,
817,11954,1,0,43,8,11954,11964.7,0,
818,11955.6,2,1,43,8,11964.7,11973.4,9.19434,
819,11974.2,1,0,45,8,11974.2,11985.8,0,
820,11986.8,1,0,46,8,11986.8,11994.1,0,
821,11992,2,0,47,8,11992,12002.2,0,
822,11993.9,3,1,47,8,11994.1,12004.4,0.143555,
823,11994.6,3,1,47,8,12002.2,12010.9,7.62012,
824,11994.9,4,2,47,8,12004.4,12014.2,9.48926,
825,11994.9,5,3,47,8,12010.9,12021,15.9248,
826,11996.9,6,4,47,8,12014.2,12025.7,17.3076,
827,12000.2,7,5,48,8,12021,12031.6,20.8184,
828,12037.4,1,0,51,8,12037.4,12048.3,0,
829,12042,2,0,52,8,12042,12052.6,0,
830,12050.2,2,0,53,8,12050.2,12058.9,0,
831,12053.6,2,0,53,8,12053.6,12063.6,0,
832,12078.6,1,0,55,8,12078.6,12085.4,0,
833,12080.3,2,0,56,8,12080.3,12085.5,0,
834,12088.5,1,0,56,8,12088.5,12100.4,0,
835,12097,2,0,57,8,12097,12105.8,0,
836,12104.6,2,0,58,8,12104.6,12115.5,0,
837,12107.8,2,0,58,8,12107.8,12114.2,0,
838,12111.1,3,1,59,8,12114.2,12128.5,3.10059,
839,12129.1,1,0,60,8,12129.1,12153.4,0,
840,12132.3,2,0,61,8,12132.3,12154.2,0,
841,12141.7,3,0,62,8,12141.7,12191.7,0,
842,12146.2,4,0,62,8,12146.2,12167.9,0,
843,12175.3,2,0,65,8,12175.3,12204.6,0,
844,12180.9,3,0,66,8,12180.9,12211.2,0,
845,12187.6,4,0,66,8,12187.6,12219.6,0,
846,12206.3,3,0,68,8,12206.3,12240.8,0,
847,12211.1,4,0,69,8,12211.1,12240.8,0,
848,12211.7,4,0,69,8,12211.7,12247.4,0,
849,12212.2,5,1,69,8,12219.6,12245,7.40039,
850,12213.2,6,2,69,8,12240.8,12275.1,27.5713,
851,12230.5,6,2,71,8,12240.8,12264.9,10.2646,
852,12245.9,4,0,72,8,12245.9,12273.8,0,
853,12250.2,4,0,73,8,12250.2,12292.4,0,
854,12260.3,5,1,74,8,12264.9,12289.9,4.55957,
855,12275.9,3,0,75,8,12275.9,12296.1,0,
856,12277.1,4,0,75,8,12277.1,12312.2,0,
857,12281.3,5,1,76,8,12289.9,12315.8,8.59668,
858,12281.8,6,2,76,8,12292.4,12316.1,10.5723,
859,12292,6,2,77,8,12296.1,12335.7,4.08105,
860,12316.4,2,0,79,8,12316.4,12341.8,0,
861,12319.8,3,0,79,8,12319.8,12355.2,0,
862,12335.6,4,0,81,8,12335.6,12363.1,0,
863,12336.1,4,0,81,8,12336.1,12380.8,0,
864,12336.3,5,1,81,8,12341.8,12379.3,5.5957,
865,12338.1,6,2,81,8,12355.2,12394.6,17.1348,
866,12339.5,7,3,81,8,12363.1,12401.3,23.5693,
867,12366.8,5,1,84,8,12379.3,12419.2,12.4424,
868,12371.6,6,2,85,8,12380.8,12417.8,9.2041,
869,12382.6,5,1,86,8,12394.6,12399.9,12.0361,
870,12383.8,6,2,86,8,12394.6,12414,10.8291,
871,12396.9,6,1,87,8,12399.9,12414,3.02344,
872,12397.2,7,2,87,8,12401.3,12441.2,4.13184,
873,12404.2,6,1,88,8,12414,12433.6,9.75195,
874,12446.4,1,0,92,8,12446.4,12471.1,0,
875,12462.2,2,0,94,8,12462.2,12495,0,
876,12462.5,3,0,94,8,12462.5,12491.5,0,
877,12469.2,4,0,94,8,12469.2,12504.7,0,
878,12474.5,4,0,95,8,12474.5,12492.8,0,
879,12496.5,2,0,97,8,12496.5,12522,0,
880,12498.8,3,0,97,8,12498.8,12524.2,0,
881,12501,4,0,98,8,12501,12528,0,
882,12508.8,4,0,98,8,12508.8,12532.1,0,
883,12526,3,0,100,8,12526,12559.5,0,
884,12527.6,4,0,100,8,12527.6,12559.7,0,
885,12571.1,1,0,105,8,12571.1,12624,0,
886,12573.4,2,0,105,8,12573.4,12597,0,
887,12579.8,3,0,105,8,12579.8,12625.3,0,
888,12590.6,4,0,107,8,12590.6,12616.6,0,
889,12609.7,4,0,108,8,12609.7,12631.6,0,
890,12612.7,5,0,109,8,12612.7,12648.9,0,
891,12614.1,6,1,109,8,12616.6,12641.4,2.4834,
892,12615.6,7,2,109,8,12624,12672.9,8.39648,
893,12677,1,0,115,8,12677,12696.3,0,
894,12734.9,1,0,121,8,12734.9,12769.8,0,
895,12749.1,2,0,122,8,12749.1,12783.9,0,
896,12785.5,1,0,126,8,12785.5,12812.8,0,
897,12801.1,2,0,128,8,12801.1,12828.4,0,
898,12817.4,2,0,129,8,12817.4,12828.8,0,
899,12838.7,1,0,131,8,12838.7,12878.2,0,
900,12840.9,2,0,132,8,12840.9,12858,0,
901,12863.2,2,0,134,8,12863.2,12883,0,
902,12863.7,3,0,134,8,12863.7,12902,0,
903,12895.9,2,0,137,8,12895.9,12941.4,0,
904,12911.7,2,0,139,8,12911.7,12938.5,0,
905,12984.3,1,0,2,9,12984.3,13025.4,0,
906,13053.1,1,0,9,9,13053.1,13097.2,0,
907,13074.2,2,0,11,9,13074.2,13095.5,0,
908,13213.2,1,0,25,9,13213.2,13258.6,0,
909,13223.2,2,1,26,9,13258.6,13296.8,35.3848,
910,13302.2,1,0,34,9,13302.2,13309.6,0,
911,13319.2,1,0,35,9,13319.2,13327.8,0,
912,13327.5,2,1,36,9,13327.8,13335.4,0.326172,
913,13329.5,2,1,36,9,13335.4,13344.5,5.80762,
914,13366.1,1,0,40,9,13366.1,13379.5,0,
915,13377.6,2,1,41,9,13379.5,13391.1,1.88379,
916,13378.1,3,2,41,9,13391.1,13394.9,12.9961,
917,13391.7,2,1,43,9,13394.9,13405,3.23145,
918,13397.3,2,1,43,9,13405,13413.9,7.75879,
919,13444.8,1,0,48,9,13444.8,13453.7,0,
920,13445.3,2,0,48,9,13445.3,13454,0,
921,13448,3,1,48,9,13453.7,13462.6,5.70801,
922,13461.5,2,0,50,9,13461.5,13470.6,0,
923,13469.5,2,0,50,9,13469.5,13478.8,0,
924,13472.5,2,0,51,9,13472.5,13483.5,0,
925,13484.7,1,0,52,9,13484.7,13493.6,0,
926,13503.5,1,0,54,9,13503.5,13517.4,0,
927,13514.5,2,0,55,9,13514.5,13525.4,0,
928,13521.1,2,0,56,9,13521.1,13534.3,0,
929,13525.1,3,1,56,9,13525.4,13535,0.291992,
930,13527.5,3,1,56,9,13534.3,13544.6,6.8125,
931,13531.5,4,2,57,9,13535,13543.4,3.45117,
932,13535.1,3,1,57,9,13543.4,13553.9,8.32422,
933,13536.1,4,2,57,9,13544.6,13557.8,8.50391,
934,13550.3,3,1,59,9,13553.9,13565.3,3.64941,
935,13560.3,2,0,60,9,13560.3,13593.3,0,
936,13563.4,3,0,60,9,13563.4,13598.6,0,
937,13567,3,0,60,9,13567,13604.8,0,
938,13570.4,4,1,61,9,13580.9,13606.7,10.5088,
939,13571,5,2,61,9,13593.3,13615.3,22.3125,
940,13571.8,6,3,61,9,13598.6,13635,26.8174,
941,13573.4,7,4,61,9,13604.8,13627.9,31.4199,
942,13578.5,8,5,61,9,13606.7,13633.6,28.123,
943,13580.9,9,5,62,9,13615.3,13650,34.3877,
944,13581.1,10,6,62,9,13627.9,13661.2,46.79,
945,13587.5,11,7,62,9,13633.6,13668.8,46.0742,
946,13592.3,12,8,63,9,13635,13655.5,42.6553,
947,13596,12,8,63,9,13650,13672.5,54.0801,
948,13596.6,13,9,63,9,13655.5,13699,58.9551,
949,13600.4,13,9,64,9,13661.2,13687.3,60.8008,
950,13621.1,11,7,66,9,13668.8,13691.7,47.6426,
951,13624.9,12,8,66,9,13672.5,13686.1,47.5547,
952,13632.9,12,8,67,9,13686.1,13722.5,53.1904,
953,13633.8,12,8,67,9,13687.3,13705.4,53.5205,
954,13644,12,8,68,9,13691.7,13716.5,47.71,
955,13667.8,10,6,70,9,13699,13731.3,31.1445,
956,13684.9,9,5,72,9,13705.4,13758.5,20.5244,
957,13714.8,5,1,75,9,13716.5,13723.7,1.68359,
958,13721.4,5,1,76,9,13722.5,13746.2,1.17676,
959,13724.7,4,0,76,9,13724.7,13759.5,0,
960,13729.5,5,1,76,9,13731.3,13761.6,1.75391,
961,13729.8,6,2,76,9,13746.2,13782,16.3701,
962,13751.4,5,1,79,9,13758.5,13794,7.13184,
963,13780.2,3,0,82,9,13780.2,13816.3,0,
964,13786.6,3,0,82,9,13786.6,13791.6,0,
965,13789.1,4,0,82,9,13789.1,13807.4,0,
966,13797.1,3,0,83,9,13797.1,13834.3,0,
967,13811.5,3,0,85,9,13811.5,13844.3,0,
968,13819,3,0,85,9,13819,13836.3,0,
